district,sector,industry_opportunity_score,training_pressure_score,evidence_confidence,projection_available,industry_size,organization_count,candidate_aspiration,mssds_trained_2022_23,dsdp_training,projected_training,source,normalized_district,normalized_sector
Satara,Capital Goods,17.54,,0.83,False,3414.0,28.0,175.0,190.0,2850.0,,mssds_2023_projection_merged.csv,satara,capital goods
Satara,Construction,6.85,,0.83,True,296.0,13.0,144.0,,60.0,169.0,mssds_2023_projection_merged.csv,satara,construction
Satara,Electronics,9.24,17.51,1.0,True,291.0,8.0,718.0,179.0,390.0,38.0,mssds_2023_projection_merged.csv,satara,electronics
Satara,Green Jobs,1.85,,0.67,True,70.0,2.0,121.0,,,0.0,mssds_2023_projection_merged.csv,satara,green jobs
Satara,Healthcare,6.01,,0.67,False,200.0,1.0,688.0,,330.0,,mssds_2023_projection_merged.csv,satara,healthcare
Satara,Iron & Steel,10.82,,0.67,False,2533.0,17.0,47.0,,30.0,,mssds_2023_projection_merged.csv,satara,iron & steel
Satara,Logistics,1.92,,0.67,False,65.0,4.0,25.0,,210.0,,mssds_2023_projection_merged.csv,satara,logistics
Satara,Management,15.46,,0.83,False,725.0,26.0,491.0,30.0,60.0,,mssds_2023_projection_merged.csv,satara,management
Satara,Metal Products,,,0.17,False,,,,,480.0,,mssds_2023_projection_merged.csv,satara,metal products
Satara,Plumbing,0.4,,0.5,False,,,18.0,30.0,60.0,,mssds_2023_projection_merged.csv,satara,plumbing
Satara,Power,6.7,,0.5,False,,,303.0,270.0,300.0,,mssds_2023_projection_merged.csv,satara,power
Satara,Retail,,,0.33,True,,,,,60.0,38.0,mssds_2023_projection_merged.csv,satara,retail
Satara,Rubber,2.27,,0.83,False,395.0,4.0,11.0,11.0,30.0,,mssds_2023_projection_merged.csv,satara,rubber
Satara,Telecom,0.71,0.0,0.67,True,,,32.0,240.0,300.0,0.0,mssds_2023_projection_merged.csv,satara,telecom
Satara,Textile,7.61,,0.67,False,5000.0,1.0,40.0,,1440.0,,mssds_2023_projection_merged.csv,satara,textile
Sindhudurg,Agriculture,2.79,66.67,1.0,True,69.0,5.0,83.0,60.0,870.0,120.0,mssds_2023_projection_merged.csv,sindhudurg,agriculture
Sindhudurg,Apparel,0.8,,0.5,False,,,36.0,60.0,390.0,,mssds_2023_projection_merged.csv,sindhudurg,apparel
Sindhudurg,Automotive,7.75,,0.67,False,2596.0,8.0,115.0,,660.0,,mssds_2023_projection_merged.csv,sindhudurg,automotive
Sindhudurg,Construction,0.69,,0.83,True,100.0,1.0,18.0,,300.0,120.0,mssds_2023_projection_merged.csv,sindhudurg,construction
Sindhudurg,Electronics,3.21,0.0,1.0,True,82.0,5.0,135.0,60.0,330.0,0.0,mssds_2023_projection_merged.csv,sindhudurg,electronics
Sindhudurg,Green Jobs,0.58,,0.5,True,,,26.0,,60.0,0.0,mssds_2023_projection_merged.csv,sindhudurg,green jobs
Sindhudurg,Healthcare,1.07,,0.67,False,50.0,1.0,77.0,,360.0,,mssds_2023_projection_merged.csv,sindhudurg,healthcare
Sindhudurg,Hydrocarbon,,,0.17,False,,,,,120.0,,mssds_2023_projection_merged.csv,sindhudurg,hydrocarbon
Sindhudurg,Life Science,0.99,,0.67,False,12.0,2.0,20.0,,60.0,,mssds_2023_projection_merged.csv,sindhudurg,life science
Sindhudurg,Logistics,0.04,,0.33,False,,,2.0,,270.0,,mssds_2023_projection_merged.csv,sindhudurg,logistics
Sindhudurg,Plumbing,0.09,,0.5,False,,,4.0,80.0,60.0,,mssds_2023_projection_merged.csv,sindhudurg,plumbing
Sindhudurg,Retail,,,0.33,True,,,,,60.0,30.0,mssds_2023_projection_merged.csv,sindhudurg,retail
Solapur,Agriculture,11.31,23.73,1.0,True,947.0,17.0,392.0,180.0,2340.0,56.0,mssds_2023_projection_merged.csv,solapur,agriculture
Solapur,Apparel,2.96,,0.83,False,105.0,2.0,258.0,3951.0,1260.0,,mssds_2023_projection_merged.csv,solapur,apparel
Solapur,Automotive,8.91,,0.83,False,2861.0,7.0,271.0,60.0,150.0,,mssds_2023_projection_merged.csv,solapur,automotive
Solapur,Capital Goods,4.77,,0.83,False,767.0,8.0,56.0,1310.0,1140.0,,mssds_2023_projection_merged.csv,solapur,capital goods
Solapur,Construction,10.33,,0.83,True,1848.0,15.0,211.0,,960.0,526.0,mssds_2023_projection_merged.csv,solapur,construction
Solapur,Electronics,9.83,0.0,1.0,True,350.0,9.0,731.0,2611.0,1500.0,0.0,mssds_2023_projection_merged.csv,solapur,electronics
Solapur,Green Jobs,1.81,0.0,0.67,True,,,82.0,30.0,120.0,0.0,mssds_2023_projection_merged.csv,solapur,green jobs
Solapur,Healthcare,9.74,,0.67,False,1201.0,10.0,515.0,,1860.0,,mssds_2023_projection_merged.csv,solapur,healthcare
Solapur,Logistics,0.35,,0.5,False,,,16.0,540.0,1560.0,,mssds_2023_projection_merged.csv,solapur,logistics
Solapur,Management,5.44,,0.83,False,133.0,6.0,362.0,874.0,1080.0,,mssds_2023_projection_merged.csv,solapur,management
Solapur,Plumbing,0.6,,0.67,False,110.0,1.0,5.0,,180.0,,mssds_2023_projection_merged.csv,solapur,plumbing
Solapur,Power,2.06,,0.5,False,,,93.0,60.0,330.0,,mssds_2023_projection_merged.csv,solapur,power
Solapur,Retail,,,0.33,True,,,,,300.0,38.0,mssds_2023_projection_merged.csv,solapur,retail
Solapur,Textile,3.08,,0.67,False,228.0,6.0,39.0,,390.0,,mssds_2023_projection_merged.csv,solapur,textile
Thane,Agriculture,2.12,,0.83,True,126.0,2.0,146.0,,360.0,133.0,mssds_2023_projection_merged.csv,thane,agriculture
Thane,Apparel,2.73,,0.83,False,3.0,5.0,88.0,1152.0,1050.0,,mssds_2023_projection_merged.csv,thane,apparel
Thane,Automotive,8.21,,0.83,False,2530.0,6.0,292.0,43.0,60.0,,mssds_2023_projection_merged.csv,thane,automotive
Thane,Beauty & Wellness,4.16,,0.83,False,18.0,5.0,269.0,570.0,540.0,,mssds_2023_projection_merged.csv,thane,beauty & wellness
Thane,BFSI,36.59,,0.67,False,16804.0,11.0,1152.0,,60.0,,mssds_2023_projection_merged.csv,thane,bfsi
Thane,Capital Goods,18.45,,0.83,False,1339.0,39.0,80.0,360.0,1020.0,,mssds_2023_projection_merged.csv,thane,capital goods
Thane,Construction,4.87,,0.83,True,34.0,7.0,252.0,,390.0,1445.0,mssds_2023_projection_merged.csv,thane,construction
Thane,Domestic Workers,0.99,,0.67,False,53.0,2.0,12.0,367.0,,,mssds_2023_projection_merged.csv,thane,domestic workers
Thane,Electronics,12.14,11.51,1.0,True,632.0,13.0,767.0,592.0,960.0,77.0,mssds_2023_projection_merged.csv,thane,electronics
Thane,Food Processing,4.57,,0.83,False,428.0,8.0,91.0,450.0,330.0,,mssds_2023_projection_merged.csv,thane,food processing
Thane,Furniture & Fittings,2.85,,0.67,False,155.0,6.0,23.0,,660.0,,mssds_2023_projection_merged.csv,thane,furniture & fittings
Thane,Gem & Jewellery,0.83,,0.67,False,10.0,1.0,52.0,240.0,,,mssds_2023_projection_merged.csv,thane,gem & jewellery
Thane,Green Jobs,0.95,,0.5,True,,,43.0,,210.0,0.0,mssds_2023_projection_merged.csv,thane,green jobs
Thane,Handicraft & Carpet,0.46,,0.33,False,,,21.0,,300.0,,mssds_2023_projection_merged.csv,thane,handicraft & carpet
Thane,Healthcare,11.93,,0.67,False,93.0,22.0,360.0,,2010.0,,mssds_2023_projection_merged.csv,thane,healthcare
Thane,Iron & Steel,4.34,,0.67,False,552.0,5.0,197.0,,150.0,,mssds_2023_projection_merged.csv,thane,iron & steel
Thane,IT/ITeS,17.85,0.0,1.0,True,84.0,18.0,1338.0,360.0,1140.0,0.0,mssds_2023_projection_merged.csv,thane,it/ites
Thane,Logistics,5.32,,0.83,False,906.0,9.0,49.0,90.0,1580.0,,mssds_2023_projection_merged.csv,thane,logistics
Thane,Media & Entertainment,5.1,,0.83,False,20.0,7.0,285.0,1423.0,240.0,,mssds_2023_projection_merged.csv,thane,media & entertainment
Thane,Metal Products,,,0.17,False,,,,,810.0,,mssds_2023_projection_merged.csv,thane,metal products
Thane,Persons with Disability,,,0.17,False,,,,,970.0,,mssds_2023_projection_merged.csv,thane,persons with disability
Thane,Plumbing,0.24,,0.33,False,,,11.0,,730.0,,mssds_2023_projection_merged.csv,thane,plumbing
Thane,Power,3.3,,0.5,False,,,149.0,23.0,180.0,,mssds_2023_projection_merged.csv,thane,power
Thane,Retail,,,0.33,True,,,,,300.0,394.0,mssds_2023_projection_merged.csv,thane,retail
Thane,Telecom,2.18,0.0,1.0,True,9.0,5.0,15.0,180.0,540.0,0.0,mssds_2023_projection_merged.csv,thane,telecom
Thane,Textile,3.85,,0.67,False,267.0,8.0,26.0,,2450.0,,mssds_2023_projection_merged.csv,thane,textile
Thane,Tourism & Hospitality,20.48,,0.67,False,12500.0,5.0,155.0,,360.0,,mssds_2023_projection_merged.csv,thane,tourism & hospitality
Wardha,Agriculture,8.45,81.82,1.0,True,1374.0,13.0,158.0,20.0,860.0,90.0,mssds_2023_projection_merged.csv,wardha,agriculture
Wardha,Apparel,2.3,,0.67,False,,1.0,125.0,419.0,820.0,,mssds_2023_projection_merged.csv,wardha,apparel
Wardha,Automotive,7.2,,0.83,False,2643.0,7.0,89.0,172.0,450.0,,mssds_2023_projection_merged.csv,wardha,automotive
Wardha,Beauty & Wellness,1.53,,0.5,False,,1.0,66.0,,200.0,,mssds_2023_projection_merged.csv,wardha,beauty & wellness
Wardha,BFSI,11.25,,0.67,False,2989.0,15.0,127.0,,60.0,,mssds_2023_projection_merged.csv,wardha,bfsi
Wardha,Capital Goods,1.79,,0.83,False,52.0,4.0,10.0,20.0,220.0,,mssds_2023_projection_merged.csv,wardha,capital goods
Wardha,Construction,2.86,,0.83,True,58.0,6.0,41.0,,310.0,0.0,mssds_2023_projection_merged.csv,wardha,construction
Wardha,Electronics,7.27,0.0,1.0,True,412.0,10.0,336.0,180.0,540.0,0.0,mssds_2023_projection_merged.csv,wardha,electronics
Wardha,Food Processing,2.31,,0.83,False,41.0,5.0,27.0,30.0,235.0,,mssds_2023_projection_merged.csv,wardha,food processing
Wardha,Green Jobs,0.42,0.0,0.67,True,,,19.0,30.0,60.0,0.0,mssds_2023_projection_merged.csv,wardha,green jobs
Wardha,Iron & Steel,1.9,,0.67,False,282.0,3.0,37.0,,120.0,,mssds_2023_projection_merged.csv,wardha,iron & steel
Wardha,IT/ITeS,5.69,22.66,1.0,True,13.0,3.0,574.0,256.0,740.0,75.0,mssds_2023_projection_merged.csv,wardha,it/ites
Wardha,Life Science,2.67,,0.67,False,158.0,5.0,52.0,,60.0,,mssds_2023_projection_merged.csv,wardha,life science
Wardha,Logistics,0.18,,0.33,False,,,8.0,,120.0,,mssds_2023_projection_merged.csv,wardha,logistics
Wardha,Media & Entertainment,12.21,,0.5,False,,,552.0,480.0,410.0,,mssds_2023_projection_merged.csv,wardha,media & entertainment
Wardha,Persons with Disability,,,0.17,False,,,,,80.0,,mssds_2023_projection_merged.csv,wardha,persons with disability
Wardha,Plumbing,0.29,,0.5,False,,,13.0,70.0,100.0,,mssds_2023_projection_merged.csv,wardha,plumbing
Wardha,Power,0.69,,0.33,False,,,31.0,,30.0,,mssds_2023_projection_merged.csv,wardha,power
Wardha,Retail,,,0.33,True,,,,,110.0,0.0,mssds_2023_projection_merged.csv,wardha,retail
Wardha,Textile,1.41,,0.67,False,79.0,3.0,9.0,,420.0,,mssds_2023_projection_merged.csv,wardha,textile
Wardha,Tourism & Hospitality,0.94,,0.83,False,15.0,2.0,13.0,420.0,240.0,,mssds_2023_projection_merged.csv,wardha,tourism & hospitality
Washim,Agriculture,4.91,90.91,1.0,True,1309.0,5.0,137.0,30.0,2730.0,300.0,mssds_2023_projection_merged.csv,washim,agriculture
Washim,Apparel,4.51,,0.5,False,,,204.0,112.0,210.0,,mssds_2023_projection_merged.csv,washim,apparel
Washim,Automotive,3.02,,0.83,False,1224.0,2.0,66.0,101.0,870.0,,mssds_2023_projection_merged.csv,washim,automotive
Washim,Beauty & Wellness,2.15,,0.67,False,,1.0,114.0,90.0,150.0,,mssds_2023_projection_merged.csv,washim,beauty & wellness
Washim,BFSI,7.68,,0.83,False,2920.0,5.0,207.0,30.0,90.0,,mssds_2023_projection_merged.csv,washim,bfsi
Washim,Capital Goods,0.49,,0.83,False,9.0,1.0,9.0,60.0,60.0,,mssds_2023_projection_merged.csv,washim,capital goods
Washim,Construction,0.91,,0.5,True,,,41.0,,120.0,0.0,mssds_2023_projection_merged.csv,washim,construction
Washim,Electronics,2.35,16.67,1.0,True,29.0,2.0,192.0,300.0,780.0,60.0,mssds_2023_projection_merged.csv,washim,electronics
Washim,Food Processing,3.58,,0.5,False,,,162.0,780.0,540.0,,mssds_2023_projection_merged.csv,washim,food processing
Washim,Green Jobs,0.77,,0.5,True,,,35.0,,120.0,0.0,mssds_2023_projection_merged.csv,washim,green jobs
Washim,Handicraft & Carpet,0.27,,0.33,False,,,12.0,,60.0,,mssds_2023_projection_merged.csv,washim,handicraft & carpet
Washim,Healthcare,3.04,,0.83,False,45.0,2.0,279.0,30.0,750.0,,mssds_2023_projection_merged.csv,washim,healthcare
Washim,Hydrocarbon,0.11,,0.33,False,,,5.0,,240.0,,mssds_2023_projection_merged.csv,washim,hydrocarbon
Washim,IT/ITeS,2.33,,0.83,True,1.0,1.0,248.0,,240.0,0.0,mssds_2023_projection_merged.csv,washim,it/ites
Washim,Life Science,1.79,,0.33,False,,,81.0,,60.0,,mssds_2023_projection_merged.csv,washim,life science
Washim,Logistics,0.15,,0.33,False,,,7.0,,120.0,,mssds_2023_projection_merged.csv,washim,logistics
Washim,Management,2.08,,0.83,False,81.0,3.0,95.0,30.0,150.0,,mssds_2023_projection_merged.csv,washim,management
Washim,Media & Entertainment,0.93,,0.5,False,,,42.0,260.0,270.0,,mssds_2023_projection_merged.csv,washim,media & entertainment
Washim,Plumbing,0.24,,0.33,False,,,11.0,,90.0,,mssds_2023_projection_merged.csv,washim,plumbing
Washim,Telecom,0.51,0.0,0.67,True,,,23.0,180.0,210.0,0.0,mssds_2023_projection_merged.csv,washim,telecom
Washim,Tourism & Hospitality,0.66,,0.5,False,,,30.0,360.0,180.0,,mssds_2023_projection_merged.csv,washim,tourism & hospitality
Yavatmal,Agriculture,13.86,66.04,1.0,True,1407.0,14.0,798.0,180.0,1280.0,350.0,mssds_2023_projection_merged.csv,yavatmal,agriculture
Yavatmal,Apparel,6.57,,0.5,False,,,297.0,390.0,210.0,,mssds_2023_projection_merged.csv,yavatmal,apparel
Yavatmal,Automotive,9.62,,0.83,False,1503.0,14.0,234.0,176.0,650.0,,mssds_2023_projection_merged.csv,yavatmal,automotive
Yavatmal,Beauty & Wellness,9.28,,0.5,False,,1.0,666.0,192.0,,,mssds_2023_projection_merged.csv,yavatmal,beauty & wellness
Yavatmal,BFSI,15.24,,0.67,False,2941.0,12.0,810.0,,180.0,,mssds_2023_projection_merged.csv,yavatmal,bfsi
Yavatmal,Capital Goods,2.73,,0.83,False,36.0,6.0,28.0,120.0,180.0,,mssds_2023_projection_merged.csv,yavatmal,capital goods
Yavatmal,Construction,4.16,,0.83,True,52.0,7.0,157.0,,240.0,550.0,mssds_2023_projection_merged.csv,yavatmal,construction
Yavatmal,Electronics,9.18,0.0,1.0,True,65.0,9.0,698.0,303.0,570.0,0.0,mssds_2023_projection_merged.csv,yavatmal,electronics
Yavatmal,Food Processing,6.95,,0.67,False,106.0,15.0,85.0,,150.0,,mssds_2023_projection_merged.csv,yavatmal,food processing
Yavatmal,Green Jobs,2.9,0.0,0.5,True,,,131.0,120.0,,0.0,mssds_2023_projection_merged.csv,yavatmal,green jobs
Yavatmal,Handicraft & Carpet,1.11,,0.5,False,,1.0,33.0,,90.0,,mssds_2023_projection_merged.csv,yavatmal,handicraft & carpet
Yavatmal,Healthcare,7.61,,0.67,False,36.0,8.0,553.0,,1150.0,,mssds_2023_projection_merged.csv,yavatmal,healthcare
Yavatmal,Hydrocarbon,0.44,,0.67,False,14.0,1.0,2.0,,180.0,,mssds_2023_projection_merged.csv,yavatmal,hydrocarbon
Yavatmal,Iron & Steel,2.13,,0.67,False,342.0,3.0,56.0,,60.0,,mssds_2023_projection_merged.csv,yavatmal,iron & steel
Yavatmal,IT/ITeS,10.81,0.0,0.83,True,,1.0,785.0,178.0,270.0,0.0,mssds_2023_projection_merged.csv,yavatmal,it/ites
Yavatmal,Logistics,0.09,,0.5,False,,,4.0,60.0,210.0,,mssds_2023_projection_merged.csv,yavatmal,logistics
Yavatmal,Mining,2.53,,0.67,False,,3.0,37.0,120.0,180.0,,mssds_2023_projection_merged.csv,yavatmal,mining
Yavatmal,Plumbing,0.75,,0.5,False,,,34.0,30.0,90.0,,mssds_2023_projection_merged.csv,yavatmal,plumbing
Yavatmal,Power,2.43,,0.5,False,,,110.0,80.0,450.0,,mssds_2023_projection_merged.csv,yavatmal,power
Yavatmal,Telecom,0.64,0.0,0.67,True,,,29.0,180.0,120.0,0.0,mssds_2023_projection_merged.csv,yavatmal,telecom
Yavatmal,Textile,9.61,,0.67,False,180.0,22.0,45.0,,240.0,,mssds_2023_projection_merged.csv,yavatmal,textile
Yavatmal,Tourism & Hospitality,1.88,,0.5,False,,,85.0,300.0,90.0,,mssds_2023_projection_merged.csv,yavatmal,tourism & hospitality
Palghar,Aerospace & Aviation,2.48,,0.17,False,,,112.0,,,,mssds_2023_projection_merged.csv,palghar,aerospace & aviation
Palghar,Agriculture,1.5,50.0,1.0,True,26.0,1.0,136.0,60.0,270.0,60.0,mssds_2023_projection_merged.csv,palghar,agriculture
Palghar,Apparel,1.09,,0.83,False,30.0,1.0,83.0,558.0,120.0,,mssds_2023_projection_merged.csv,palghar,apparel
Palghar,Automotive,4.61,,0.83,False,1610.0,4.0,97.0,51.0,90.0,,mssds_2023_projection_merged.csv,palghar,automotive
Palghar,Beauty & Wellness,3.87,,0.67,False,,1.0,247.0,270.0,60.0,,mssds_2023_projection_merged.csv,palghar,beauty & wellness
Palghar,BFSI,36.2,,0.83,False,16889.0,8.0,1245.0,178.0,120.0,,mssds_2023_projection_merged.csv,palghar,bfsi
Palghar,Capital Goods,2.0,,0.83,False,74.0,4.0,34.0,60.0,60.0,,mssds_2023_projection_merged.csv,palghar,capital goods
Palghar,Construction,1.18,,0.83,True,30.0,1.0,94.0,,60.0,0.0,mssds_2023_projection_merged.csv,palghar,construction
Palghar,Electronics,6.77,0.0,0.83,True,936.0,6.0,390.0,148.0,,0.0,mssds_2023_projection_merged.csv,palghar,electronics
Palghar,Food Processing,1.25,,0.67,False,30.0,1.0,103.0,,60.0,,mssds_2023_projection_merged.csv,palghar,food processing
Palghar,Green Jobs,1.73,0.0,0.67,True,,,78.0,20.0,60.0,0.0,mssds_2023_projection_merged.csv,palghar,green jobs
Palghar,Healthcare,4.88,,0.5,False,,1.0,325.0,30.0,,,mssds_2023_projection_merged.csv,palghar,healthcare
Palghar,Iron & Steel,3.61,,0.5,False,561.0,6.0,49.0,,,,mssds_2023_projection_merged.csv,palghar,iron & steel
Palghar,IT/ITeS,9.27,0.0,0.83,True,85.0,4.0,971.0,31.0,,0.0,mssds_2023_projection_merged.csv,palghar,it/ites
Palghar,Life Science,6.09,,0.5,False,892.0,8.0,204.0,,,,mssds_2023_projection_merged.csv,palghar,life science
Palghar,Logistics,0.62,,0.67,False,30.0,1.0,22.0,,60.0,,mssds_2023_projection_merged.csv,palghar,logistics
Palghar,Management,7.11,,0.5,False,411.0,7.0,475.0,,,,mssds_2023_projection_merged.csv,palghar,management
Palghar,Media & Entertainment,7.17,,0.5,False,,,324.0,270.0,90.0,,mssds_2023_projection_merged.csv,palghar,media & entertainment
Palghar,Plumbing,0.2,,0.5,False,,,9.0,60.0,120.0,,mssds_2023_projection_merged.csv,palghar,plumbing
Palghar,Power,0.67,,0.83,False,68.0,1.0,22.0,60.0,240.0,,mssds_2023_projection_merged.csv,palghar,power
Palghar,Rubber,0.93,,0.67,False,35.0,2.0,8.0,48.0,,,mssds_2023_projection_merged.csv,palghar,rubber
Palghar,Telecom,0.35,0.0,0.5,True,,,16.0,60.0,,0.0,mssds_2023_projection_merged.csv,palghar,telecom
Palghar,Textile,5.72,,0.5,False,2500.0,5.0,29.0,,,,mssds_2023_projection_merged.csv,palghar,textile
Palghar,Tourism & Hospitality,1.34,,0.67,False,7.0,1.0,119.0,60.0,,,mssds_2023_projection_merged.csv,palghar,tourism & hospitality
